"year","category","nominee","movie","winner","id"
1984.0,"actor in a supporting role","Ralph Richardson","Greystoke: The Legend of Tarzan, Lord of the Apes","false",1224
1973.0,"actor in a supporting role","Randy Quaid","The Last Detail","false",1225
1945.0,"actor","Ray Milland","The Lost Weekend","true",1226
1940.0,"actor","Raymond Massey","Abe Lincoln in Illinois","false",1227
1957.0,"actor in a supporting role","Red Buttons","Sayonara","true",1228
2005.0,"actress in a leading role","Reese Witherspoon","Walk the Line","true",1229
2001.0,"actress in a leading role","Ren_e Zellweger","Bridget Jones's Diary","false",1230
2002.0,"actress in a leading role","Ren_e Zellweger","Chicago","false",1231
2003.0,"actress in a supporting role","Ren_e Zellweger","Cold Mountain","true",1232
1963.0,"actor","Rex Harrison","Cleopatra","false",1233
1964.0,"actor","Rex Harrison","My Fair Lady","true",1234
1952.0,"actor in a supporting role","Richard Burton","My Cousin Rachel","false",1235
1953.0,"actor","Richard Burton","The Robe","false",1236
1964.0,"actor","Richard Burton","Becket","false",1237
1965.0,"actor","Richard Burton","The Spy Who Came In from the Cold","false",1238
1966.0,"actor","Richard Burton","Who's Afraid of Virginia Woolf?","false",1239
1969.0,"actor","Richard Burton","Anne of the Thousand Days","false",1240
1977.0,"actor in a leading role","Richard Burton","Equus","false",1241
1970.0,"actor in a supporting role","Richard Castellano","Lovers and Other Strangers","false",1242
1977.0,"actor in a leading role","Richard Dreyfuss","The Goodbye Girl","true",1243
1995.0,"actor in a leading role","Richard Dreyfuss","Mr. Holland's Opus","false",1244
1978.0,"actor in a supporting role","Richard Farnsworth","Comes a Horseman","false",1245
1999.0,"actor in a leading role","Richard Farnsworth","The Straight Story","false",1246
1963.0,"actor","Richard Harris","This Sporting Life","false",1247
1990.0,"actor in a leading role","Richard Harris","The Field","false",1248
1971.0,"actor in a supporting role","Richard Jaeckel","Sometimes a Great Notion","false",1249
2008.0,"actor in a leading role","Richard Jenkins","The Visitor","false",1250
1949.0,"actor","Richard Todd","The Hasty Heart","false",1251
1947.0,"actor in a supporting role","Richard Widmark","Kiss of Death","false",1252
2006.0,"actress in a supporting role","Rinko Kikuchi","Babel","false",1253
1983.0,"actor in a supporting role","Rip Torn","Cross Creek","false",1254
1961.0,"actress in a supporting role","Rita Moreno","West Side Story","true",1255
1988.0,"actor in a supporting role","River Phoenix","Running on Empty","false",1256
1974.0,"actor in a supporting role","Robert De Niro","The Godfather Part II","true",1257
1976.0,"actor in a leading role","Robert De Niro","Taxi Driver","false",1258
1978.0,"actor in a leading role","Robert De Niro","The Deer Hunter","false",1259
1980.0,"actor in a leading role","Robert De Niro","Raging Bull","true",1260
1990.0,"actor in a leading role","Robert De Niro","Awakenings","false",1261
1991.0,"actor in a leading role","Robert De Niro","Cape Fear","false",1262
2012.0,"actor in a supporting role","Robert De Niro","Silver Linings Playbook","false",1263
1938.0,"actor","Robert Donat","The Citadel","false",1264
1939.0,"actor","Robert Donat","Goodbye, Mr. Chips","true",1265
1992.0,"actor in a leading role","Robert Downey Jr.","Chaplin","false",1266
2008.0,"actor in a supporting role","Robert Downey Jr.","Tropic Thunder","false",1267
1972.0,"actor in a supporting role","Robert Duvall","The Godfather","false",1268
1979.0,"actor in a supporting role","Robert Duvall","Apocalypse Now","false",1269
1980.0,"actor in a leading role","Robert Duvall","The Great Santini","false",1270
1983.0,"actor in a leading role","Robert Duvall","Tender Mercies","true",1271
1997.0,"actor in a leading role","Robert Duvall","The Apostle","false",1272
1998.0,"actor in a supporting role","Robert Duvall","A Civil Action","false",1273
1997.0,"actor in a supporting role","Robert Forster","Jackie Brown","false",1274
1985.0,"actor in a supporting role","Robert Loggia","Jagged Edge","false",1275
1945.0,"actor in a supporting role","Robert Mitchum","G. I. Joe","false",1276
1937.0,"actor","Robert Montgomery","Night Must Fall","false",1277
1941.0,"actor","Robert Montgomery","Here Comes Mr. Jordan","false",1278
1938.0,"actor in a supporting role","Robert Morley","Marie Antoinette","false",1279
1982.0,"actor in a supporting role","Robert Preston","Victor/Victoria","false",1280
1973.0,"actor","Robert Redford","The Sting","false",1281
1947.0,"actor in a supporting role","Robert Ryan","Crossfire","false",1282
1966.0,"actor in a supporting role","Robert Shaw","A Man for All Seasons","false",1283
1956.0,"actor in a supporting role","Robert Stack","Written on the Wind","false",1284
1953.0,"actor in a supporting role","Robert Strauss","Stalag 17","false",1285
1959.0,"actor in a supporting role","Robert Vaughn","The Young Philadelphians","false",1286
1998.0,"actor in a leading role","Roberto Benigni","Life Is Beautiful","true",1287
1987.0,"actor in a leading role","Robin Williams","Good Morning, Vietnam","false",1288
1989.0,"actor in a leading role","Robin Williams","Dead Poets Society","false",1289
1991.0,"actor in a leading role","Robin Williams","The Fisher King","false",1290
1997.0,"actor in a supporting role","Robin Williams","Good Will Hunting","true",1291
1956.0,"actor","Rock Hudson","Giant","false",1292
1954.0,"actor in a supporting role","Rod Steiger","On the Waterfront","false",1293
1965.0,"actor","Rod Steiger","The Pawnbroker","false",1294
1967.0,"actor","Rod Steiger","In the Heat of the Night","true",1295
1937.0,"actor in a supporting role","Roland Young","Topper","false",1296
1968.0,"actor","Ron Moody","Oliver!","false",1297
1942.0,"actor","Ronald Colman","Random Harvest","false",1298
1947.0,"actor","Ronald Colman","A Double Life","true",1299
1975.0,"actress in a supporting role","Ronee Blakley","Nashville","false",1300
2011.0,"actress in a leading role","Rooney Mara","The Girl with the Dragon Tattoo","false",1301
1942.0,"actress","Rosalind Russell","My Sister Eileen","false",1302
1946.0,"actress","Rosalind Russell","Sister Kenny","false",1303
1947.0,"actress","Rosalind Russell","Mourning Becomes Electra","false",1304
1958.0,"actress","Rosalind Russell","Auntie Mame","false",1305
1994.0,"actress in a supporting role","Rosemary Harris","Tom & Viv","false",1306
1993.0,"actress in a supporting role","Rosie Perez","Fearless","false",1307
1971.0,"actor in a supporting role","Roy Scheider","The French Connection","false",1308
1979.0,"actor in a leading role","Roy Scheider","All That Jazz","false",1309
2007.0,"actress in a supporting role","Ruby Dee","American Gangster","false",1310
1969.0,"actor in a supporting role","Rupert Crosse","The Reivers","false",1311
1957.0,"actor in a supporting role","Russ Tamblyn","Peyton Place","false",1312
1999.0,"actor in a leading role","Russell Crowe","The Insider","false",1313
2000.0,"actor in a leading role","Russell Crowe","Gladiator","true",1314
2001.0,"actor in a leading role","Russell Crowe","A Beautiful Mind","false",1315
1965.0,"actress in a supporting role","Ruth Gordon","Inside Daisy Clover","false",1316
1968.0,"actress in a supporting role","Ruth Gordon","Rosemary's Baby","true",1317
1940.0,"actress in a supporting role","Ruth Hussey","The Philadelphia Story","false",1318
2006.0,"actor in a leading role","Ryan Gosling","Half Nelson","false",1319
1970.0,"actor","Ryan O'Neal","Love Story","false",1320
1955.0,"actor in a supporting role","Sal Mineo","Rebel without a Cause","false",1321
1960.0,"actor in a supporting role","Sal Mineo","Exodus","false",1322
1979.0,"actress in a leading role","Sally Field","Norma Rae","true",1323
1984.0,"actress in a leading role","Sally Field","Places in the Heart","true",1324
2012.0,"actress in a supporting role","Sally Field","Lincoln","false",1325
1970.0,"actress in a supporting role","Sally Kellerman","M*A*S*H","false",1326
1987.0,"actress in a leading role","Sally Kirkland","Anna","false",1327
2002.0,"actress in a leading role","Salma Hayek","Frida","false",1328
1950.0,"actor in a supporting role","Sam Jaffe","The Asphalt Jungle","false",1329
1983.0,"actor in a supporting role","Sam Shepard","The Right Stuff","false",1330
1984.0,"actor in a leading role","Sam Waterston","The Killing Fields","false",1331
1965.0,"actress","Samantha Eggar","The Collector","false",1332
1999.0,"actress in a supporting role","Samantha Morton","Sweet and Lowdown","false",1333
2003.0,"actress in a leading role","Samantha Morton","In America","false",1334
1994.0,"actor in a supporting role","Samuel L. Jackson","Pulp Fiction","false",1335
2009.0,"actress in a leading role","Sandra Bullock","The Blind Side","true",1336
1966.0,"actress in a supporting role","Sandy Dennis","Who's Afraid of Virginia Woolf?","true",1337
2007.0,"actress in a supporting role","Saoirse Ronan","Atonement","false",1338
1941.0,"actress in a supporting role","Sara Allgood","How Green Was My Valley","false",1339
1970.0,"actress","Sarah Miles","Ryan's Daughter","false",1340
1987.0,"actor in a supporting role","Sean Connery","The Untouchables","true",1341
1995.0,"actor in a leading role","Sean Penn","Dead Man Walking","false",1342
1999.0,"actor in a leading role","Sean Penn","Sweet and Lowdown","false",1343
2001.0,"actor in a leading role","Sean Penn","I Am Sam","false",1344
2003.0,"actor in a leading role","Sean Penn","Mystic River","true",1345
2008.0,"actor in a leading role","Sean Penn","Milk","true",1346
1957.0,"actor in a supporting role","Sessue Hayakawa","The Bridge on the River Kwai","false",1347
1968.0,"actor in a supporting role","Seymour Cassel","Faces","false",1348
1995.0,"actress in a leading role","Sharon Stone","Casino","false",1349
1951.0,"actress","Shelley Winters","A Place in the Sun","false",1350
1959.0,"actress in a supporting role","Shelley Winters","The Diary of Anne Frank","true",1351
1965.0,"actress in a supporting role","Shelley Winters","A Patch of Blue","true",1352
1972.0,"actress in a supporting role","Shelley Winters","The Poseidon Adventure","false",1353
1952.0,"actress","Shirley Booth","Come Back, Little Sheba","true",1354
1960.0,"actress in a supporting role","Shirley Jones","Elmer Gantry","true",1355
1960.0,"actress in a supporting role","Shirley Knight","The Dark at the Top of the Stairs","false",1356
1962.0,"actress in a supporting role","Shirley Knight","Sweet Bird of Youth","false",1357
1958.0,"actress","Shirley MacLaine","Some Came Running","false",1358
1960.0,"actress","Shirley MacLaine","The Apartment","false",1359
1963.0,"actress","Shirley MacLaine","Irma La Douce","false",1360
1977.0,"actress in a leading role","Shirley MacLaine","The Turning Point","false",1361
1983.0,"actress in a leading role","Shirley MacLaine","Terms of Endearment","true",1362
2003.0,"actress in a supporting role","Shohreh Aghdashloo","House of Sand and Fog","false",1363
1958.0,"actor","Sidney Poitier","The Defiant Ones","false",1364
1963.0,"actor","Sidney Poitier","Lilies of the Field","true",1365
1986.0,"actress in a leading role","Sigourney Weaver","Aliens","false",1366
1988.0,"actress in a leading role","Sigourney Weaver","Gorillas in the Mist","false",1367
1988.0,"actress in a supporting role","Sigourney Weaver","Working Girl","false",1368
1959.0,"actress","Simone Signoret","Room at the Top","true",1369
1965.0,"actress","Simone Signoret","Ship of Fools","false",1370
1956.0,"actor","Sir Laurence Olivier","Richard III","false",1371
1976.0,"actress in a leading role","Sissy Spacek","Carrie","false",1372
1980.0,"actress in a leading role","Sissy Spacek","Coal Miner's Daughter","true",1373
1982.0,"actress in a leading role","Sissy Spacek","Missing","false",1374
1984.0,"actress in a leading role","Sissy Spacek","The River","false",1375
1986.0,"actress in a leading role","Sissy Spacek","Crimes of the Heart","false",1376
2001.0,"actress in a leading role","Sissy Spacek","In the Bedroom","false",1377
1968.0,"actress in a supporting role","Sondra Locke","The Heart Is a Lonely Hunter","false",1378
1961.0,"actress","Sophia Loren","Two Women","true",1379
1964.0,"actress","Sophia Loren","Marriage Italian Style","false",1380
2004.0,"actress in a supporting role","Sophie Okonedo","Hotel Rwanda","false",1381
1936.0,"actor","Spencer Tracy","San Francisco","false",1382
1937.0,"actor","Spencer Tracy","Captains Courageous","true",1383
1938.0,"actor","Spencer Tracy","Boys Town","true",1384
1950.0,"actor","Spencer Tracy","Father of the Bride","false",1385
1955.0,"actor","Spencer Tracy","Bad Day at Black Rock","false",1386
1958.0,"actor","Spencer Tracy","The Old Man and the Sea","false",1387
1960.0,"actor","Spencer Tracy","Inherit the Wind","false",1388
1961.0,"actor","Spencer Tracy","Judgment at Nuremberg","false",1389
1967.0,"actor","Spencer Tracy","Guess Who's Coming to Dinner","false",1390
1938.0,"actress in a supporting role","Spring Byington","You Can't Take It with You","false",1391
1964.0,"actor in a supporting role","Stanley Holloway","My Fair Lady","false",1392
2009.0,"actor in a supporting role","Stanley Tucci","The Lovely Bones","false",1393
1992.0,"actor in a leading role","Stephen Rea","The Crying Game","false",1394
1966.0,"actor","Steve McQueen","The Sand Pebbles","false",1395
1993.0,"actress in a leading role","Stockard Channing","Six Degrees of Separation","false",1396
1936.0,"actor in a supporting role","Stuart Erwin","Pigskin Parade","false",1397
1961.0,"actor","Stuart Whitman","The Mark","false",1398
1947.0,"actress","Susan Hayward","Smash-Up--The Story of a Woman","false",1399
1949.0,"actress","Susan Hayward","My Foolish Heart","false",1400
1952.0,"actress","Susan Hayward","With a Song in My Heart","false",1401
1955.0,"actress","Susan Hayward","I'll Cry Tomorrow","false",1402
1958.0,"actress","Susan Hayward","I Want to Live!","true",1403
1959.0,"actress in a supporting role","Susan Kohner","Imitation of Life","false",1404
1942.0,"actress in a supporting role","Susan Peters","Random Harvest","false",1405
1981.0,"actress in a leading role","Susan Sarandon","Atlantic City","false",1406
1991.0,"actress in a leading role","Susan Sarandon","Thelma & Louise","false",1407
1992.0,"actress in a leading role","Susan Sarandon","Lorenzo's Oil","false",1408
1994.0,"actress in a leading role","Susan Sarandon","The Client","false",1409
1995.0,"actress in a leading role","Susan Sarandon","Dead Man Walking","true",1410
1972.0,"actress in a supporting role","Susan Tyrrell","Fat City","false",1411
1969.0,"actress in a supporting role","Susannah York","They Shoot Horses, Don't They?","false",1412
1941.0,"actor in a supporting role","Sydney Greenstreet","The Maltese Falcon","false",1413
1976.0,"actor in a leading role","Sylvester Stallone","Rocky","false",1414
1969.0,"actress in a supporting role","Sylvia Miles","Midnight Cowboy","false",1415
1975.0,"actress in a supporting role","Sylvia Miles","Farewell, My Lovely","false",1416
1973.0,"actress in a supporting role","Sylvia Sidney","Summer Wishes, Winter Dreams","false",1417
1974.0,"actress in a supporting role","Talia Shire","The Godfather Part II","false",1418
1976.0,"actress in a leading role","Talia Shire","Rocky","false",1419
2008.0,"actress in a supporting role","Taraji P. Henson","The Curious Case of Benjamin Button","false",1420
1973.0,"actress in a supporting role","Tatum O'Neal","Paper Moon","true",1421
1962.0,"actor in a supporting role","Telly Savalas","Birdman of Alcatraz","false",1422
1962.0,"actor in a supporting role","Terence Stamp","Billy Budd","false",1423
1941.0,"actress in a supporting role","Teresa Wright","The Little Foxes","false",1424
1942.0,"actress","Teresa Wright","The Pride of the Yankees","false",1425
1942.0,"actress in a supporting role","Teresa Wright","Mrs. Miniver","true",1426
1982.0,"actress in a supporting role","Teri Garr","Tootsie","false",1427
2005.0,"actor in a leading role","Terrence Howard","Hustle & Flow","false",1428
1952.0,"actress in a supporting role","Terry Moore","Come Back, Little Sheba","false",1429
1986.0,"actress in a supporting role","Tess Harper","Crimes of the Heart","false",1430
1950.0,"actress in a supporting role","Thelma Ritter","All about Eve","false",1431
1951.0,"actress in a supporting role","Thelma Ritter","The Mating Season","false",1432
1952.0,"actress in a supporting role","Thelma Ritter","With a Song in My Heart","false",1433
1953.0,"actress in a supporting role","Thelma Ritter","Pickup on South Street","false",1434
1959.0,"actress in a supporting role","Thelma Ritter","Pillow Talk","false",1435
1962.0,"actress in a supporting role","Thelma Ritter","Birdman of Alcatraz","false",1436
1958.0,"actor in a supporting role","Theodore Bikel","The Defiant Ones","false",1437
1947.0,"actor in a supporting role","Thomas Gomez","Ride the Pink Horse","false",1438
2004.0,"actor in a supporting role","Thomas Haden Church","Sideways","false",1439
1937.0,"actor in a supporting role","Thomas Mitchell","The Hurricane","false",1440
1939.0,"actor in a supporting role","Thomas Mitchell","Stagecoach","true",1441
2007.0,"actress in a supporting role","Tilda Swinton","Michael Clayton","true",1442
2003.0,"actor in a supporting role","Tim Robbins","Mystic River","true",1443
1995.0,"actor in a supporting role","Tim Roth","Rob Roy","false",1444
1980.0,"actor in a supporting role","Timothy Hutton","Ordinary People","true",1445
1986.0,"actor in a supporting role","Tom Berenger","Platoon","false",1446
1983.0,"actor in a leading role","Tom Conti","Reuben, Reuben","false",1447
1965.0,"actor in a supporting role","Tom Courtenay","Doctor Zhivago","false",1448
1983.0,"actor in a leading role","Tom Courtenay","The Dresser","false",1449
1989.0,"actor in a leading role","Tom Cruise","Born on the Fourth of July","false",1450
1996.0,"actor in a leading role","Tom Cruise","Jerry Maguire","false",1451
1999.0,"actor in a supporting role","Tom Cruise","Magnolia","false",1452
1988.0,"actor in a leading role","Tom Hanks","Big","false",1453
1993.0,"actor in a leading role","Tom Hanks","Philadelphia","true",1454
1994.0,"actor in a leading role","Tom Hanks","Forrest Gump","true",1455
1998.0,"actor in a leading role","Tom Hanks","Saving Private Ryan","false",1456
2000.0,"actor in a leading role","Tom Hanks","Cast Away","false",1457
1984.0,"actor in a leading role","Tom Hulce","Amadeus","false",1458
1954.0,"actor in a supporting role","Tom Tully","The Caine Mutiny","false",1459
2001.0,"actor in a leading role","Tom Wilkinson","In the Bedroom","false",1460
2007.0,"actor in a supporting role","Tom Wilkinson","Michael Clayton","false",1461
1991.0,"actor in a supporting role","Tommy Lee Jones","JFK","false",1462
1993.0,"actor in a supporting role","Tommy Lee Jones","The Fugitive","true",1463
2007.0,"actor in a leading role","Tommy Lee Jones","In the Valley of Elah","false",1464
2012.0,"actor in a supporting role","Tommy Lee Jones","Lincoln","false",1465
1999.0,"actress in a supporting role","Toni Collette","The Sixth Sense","false",1466
1958.0,"actor","Tony Curtis","The Defiant Ones","false",1467
1971.0,"actor","Topol","Fiddler on the Roof","false",1468
1960.0,"actor","Trevor Howard","Sons and Lovers","false",1469
1977.0,"actress in a supporting role","Tuesday Weld","Looking for Mr. Goodbar","false",1470
1994.0,"actress in a supporting role","Uma Thurman","Pulp Fiction","false",1471
1961.0,"actress in a supporting role","Una Merkel","Summer and Smoke","false",1472
1974.0,"actress in a supporting role","Valentina Cortese","Day for Night","false",1473
1974.0,"actress","Valerie Perrine","Lenny","false",1474
1942.0,"actor in a supporting role","Van Heflin","Johnny Eager","true",1475
1966.0,"actress","Vanessa Redgrave","Morgan!","false",1476
1968.0,"actress","Vanessa Redgrave","Isadora","false",1477
1971.0,"actress","Vanessa Redgrave","Mary, Queen of Scots","false",1478
1977.0,"actress in a supporting role","Vanessa Redgrave","Julia","true",1479
1984.0,"actress in a leading role","Vanessa Redgrave","The Bostonians","false",1480
1992.0,"actress in a supporting role","Vanessa Redgrave","Howards End","false",1481
2009.0,"actress in a supporting role","Vera Farmiga","Up in the Air","false",1482
1962.0,"actor in a supporting role","Victor Buono","What Ever Happened to Baby Jane?","false",1483
1952.0,"actor in a supporting role","Victor McLaglen","The Quiet Man","false",1484
2007.0,"actor in a leading role","Viggo Mortensen","Eastern Promises","false",1485
1973.0,"actor in a supporting role","Vincent Gardenia","Bang the Drum Slowly","false",1486
1987.0,"actor in a supporting role","Vincent Gardenia","Moonstruck","false",1487
2008.0,"actress in a supporting role","Viola Davis","Doubt","false",1488
2011.0,"actress in a leading role","Viola Davis","The Help","false",1489
2004.0,"actress in a supporting role","Virginia Madsen","Sideways","false",1490
1957.0,"actor in a supporting role","Vittorio De Sica","A Farewell to Arms","false",1491
1939.0,"actress","Vivien Leigh","Gone with the Wind","true",1492
1951.0,"actress","Vivien Leigh","A Streetcar Named Desire","true",1493
1966.0,"actress in a supporting role","Vivien Merchant","Alfie","false",1494
1936.0,"actor in a supporting role","Walter Brennan","Come and Get It","true",1495
1938.0,"actor in a supporting role","Walter Brennan","Kentucky","true",1496
1940.0,"actor in a supporting role","Walter Brennan","The Westerner","true",1497
1941.0,"actor in a supporting role","Walter Brennan","Sergeant York","false",1498
1936.0,"actor","Walter Huston","Dodsworth","false",1499
1941.0,"actor","Walter Huston","All That Money Can Buy","false",1500
1942.0,"actor in a supporting role","Walter Huston","Yankee Doodle Dandy","false",1501
1948.0,"actor in a supporting role","Walter Huston","The Treasure of the Sierra Madre","true",1502
1966.0,"actor in a supporting role","Walter Matthau","The Fortune Cookie","true",1503
1971.0,"actor","Walter Matthau","Kotch","false",1504
1975.0,"actor","Walter Matthau","The Sunshine Boys","false",1505
1942.0,"actor","Walter Pidgeon","Mrs. Miniver","false",1506
1943.0,"actor","Walter Pidgeon","Madame Curie","false",1507
1967.0,"actor","Warren Beatty","Bonnie and Clyde","false",1508
1978.0,"actor in a leading role","Warren Beatty","Heaven Can Wait","false",1509
1981.0,"actor in a leading role","Warren Beatty","Reds","false",1510
1991.0,"actor in a leading role","Warren Beatty","Bugsy","false",1511
1938.0,"actress","Wendy Hiller","Pygmalion","false",1512
1958.0,"actress in a supporting role","Wendy Hiller","Separate Tables","true",1513
1966.0,"actress in a supporting role","Wendy Hiller","A Man for All Seasons","false",1514
1985.0,"actress in a leading role","Whoopi Goldberg","The Color Purple","false",1515
1990.0,"actress in a supporting role","Whoopi Goldberg","Ghost","true",1516
2001.0,"actor in a leading role","Will Smith","Ali","false",1517
2006.0,"actor in a leading role","Will Smith","The Pursuit of Happyness","false",1518
1986.0,"actor in a supporting role","Willem Dafoe","Platoon","false",1519
2000.0,"actor in a supporting role","Willem Dafoe","Shadow of the Vampire","false",1520
1942.0,"actor in a supporting role","William Bendix","Wake Island","false",1521
1946.0,"actor in a supporting role","William Demarest","The Jolson Story","false",1522
1940.0,"actor in a supporting role","William Gargan","They Knew What They Wanted","false",1523
1996.0,"actor in a supporting role","William H. Macy","Fargo","false",1524
1985.0,"actor in a supporting role","William Hickey","Prizzi's Honor","false",1525
1950.0,"actor","William Holden","Sunset Blvd.","false",1526
1953.0,"actor","William Holden","Stalag 17","true",1527
1976.0,"actor in a leading role","William Holden","Network","false",1528
1985.0,"actor in a leading role","William Hurt","Kiss of the Spider Woman","true",1529
1986.0,"actor in a leading role","William Hurt","Children of a Lesser God","false",1530
1987.0,"actor in a leading role","William Hurt","Broadcast News","false",1531
2005.0,"actor in a supporting role","William Hurt","A History of Violence","false",1532
1936.0,"actor","William Powell","My Man Godfrey","false",1533
1947.0,"actor","William Powell","Life with Father","false",1534
1993.0,"actress in a supporting role","Winona Ryder","The Age of Innocence","false",1535
1994.0,"actress in a leading role","Winona Ryder","Little Women","false",1536
1977.0,"actor in a leading role","Woody Allen","Annie Hall","false",1537
1996.0,"actor in a leading role","Woody Harrelson","The People vs. Larry Flynt","false",1538
2009.0,"actor in a supporting role","Woody Harrelson","The Messenger","false",1539
1956.0,"actor","Yul Brynner","The King and I","true",1540
