"ad_id","xyz_campaign_id","fb_campaign_id","age","gender","interest","impressions","clicks","spent","total_conversion","approved_conversion"
1121819.0,1178.0,144660.0,"30-34","F",28.0,1189509.0,268.0,375.7199963,7.0,3.0
1121820.0,1178.0,144660.0,"30-34","F",28.0,11471.0,1.0,1.570000052,0.0,0.0
1121824.0,1178.0,144661.0,"30-34","F",29.0,1705246.0,295.0,429.4799981,23.0,10.0
1121826.0,1178.0,144661.0,"30-34","F",29.0,418016.0,63.0,95.8500005,3.0,1.0
1121827.0,1178.0,144661.0,"30-34","F",29.0,30155.0,3.0,3.819999933,1.0,0.0
1121828.0,1178.0,144661.0,"30-34","F",29.0,990404.0,153.0,226.5399992,12.0,6.0
1121829.0,1178.0,144662.0,"30-34","F",30.0,187468.0,34.0,50.72000062,2.0,1.0
1121832.0,1178.0,144662.0,"30-34","F",30.0,208301.0,33.0,54.57000089,1.0,0.0
1121833.0,1178.0,144662.0,"30-34","F",30.0,101856.0,16.0,25.22000039,4.0,1.0
1121835.0,1178.0,144663.0,"30-34","F",31.0,48935.0,7.0,9.970000267,1.0,1.0
1121839.0,1178.0,144663.0,"30-34","F",31.0,13911.0,1.0,1.730000019,1.0,1.0
1121841.0,1178.0,144664.0,"30-34","F",32.0,511726.0,77.0,123.0900019,8.0,4.0
1121843.0,1178.0,144664.0,"30-34","F",32.0,177452.0,24.0,37.83000016,2.0,0.0
1121844.0,1178.0,144664.0,"30-34","F",32.0,149808.0,20.0,33.03999937,1.0,1.0
1121845.0,1178.0,144664.0,"30-34","F",32.0,390339.0,60.0,105.0199997,9.0,6.0
1121846.0,1178.0,144664.0,"30-34","F",32.0,8350.0,0.0,0.0,1.0,0.0
1121847.0,1178.0,144665.0,"30-34","F",36.0,39339.0,4.0,5.929999948,1.0,0.0
1121854.0,1178.0,144666.0,"30-34","F",63.0,8587.0,0.0,0.0,1.0,0.0
1121855.0,1178.0,144666.0,"30-34","F",63.0,24893.0,2.0,3.75,1.0,0.0
1121856.0,1178.0,144666.0,"30-34","F",63.0,1296189.0,212.0,343.2599944,14.0,4.0
1121857.0,1178.0,144666.0,"30-34","F",63.0,91607.0,12.0,19.1899997,2.0,1.0
1121859.0,1178.0,144667.0,"30-34","F",64.0,238036.0,38.0,61.02999771,6.0,3.0
1121860.0,1178.0,144667.0,"30-34","F",64.0,254344.0,35.0,56.16999996,2.0,1.0
1121861.0,1178.0,144667.0,"30-34","F",64.0,157705.0,23.0,39.23000026,2.0,0.0
1121862.0,1178.0,144667.0,"30-34","F",64.0,411571.0,60.0,99.1799984,6.0,1.0
1121863.0,1178.0,144667.0,"30-34","F",64.0,94136.0,11.0,16.17999971,1.0,0.0
1121867.0,1178.0,144668.0,"30-34","F",65.0,82640.0,16.0,23.97000039,1.0,1.0
1121869.0,1178.0,144668.0,"30-34","F",65.0,17870.0,2.0,2.620000005,1.0,1.0
1121871.0,1178.0,144669.0,"30-34","F",2.0,19178.0,2.0,2.779999971,1.0,1.0
1121873.0,1178.0,144669.0,"30-34","F",2.0,5264.0,0.0,0.0,1.0,0.0
1121874.0,1178.0,144669.0,"30-34","F",2.0,145548.0,28.0,42.37000036,2.0,1.0
1121876.0,1178.0,144669.0,"30-34","F",2.0,82455.0,15.0,22.04999971,1.0,0.0
1121877.0,1178.0,144670.0,"30-34","F",7.0,44189.0,7.0,10.31999981,2.0,0.0
1121878.0,1178.0,144670.0,"30-34","F",7.0,45199.0,7.0,9.809999943,1.0,0.0
1121881.0,1178.0,144670.0,"30-34","F",7.0,221843.0,43.0,63.45000076,5.0,0.0
1121888.0,1178.0,144671.0,"30-34","F",66.0,41672.0,6.0,10.54999995,2.0,1.0
1121889.0,1178.0,144672.0,"35-39","F",10.0,127546.0,25.0,38.94000041,2.0,0.0
1121890.0,1178.0,144672.0,"35-39","F",10.0,127865.0,28.0,38.02999961,3.0,1.0
1121891.0,1178.0,144672.0,"35-39","F",10.0,1025327.0,229.0,314.2999983,16.0,2.0
1121894.0,1178.0,144672.0,"35-39","F",10.0,561415.0,124.0,173.76,3.0,0.0
1121895.0,1178.0,144673.0,"35-39","F",15.0,132803.0,25.0,37.32000124,2.0,1.0
1121897.0,1178.0,144673.0,"35-39","F",15.0,24664.0,2.0,2.629999995,1.0,1.0
1121901.0,1178.0,144674.0,"35-39","F",16.0,1020561.0,172.0,263.8100007,7.0,3.0
1121902.0,1178.0,144674.0,"35-39","F",16.0,682143.0,114.0,177.1099993,6.0,2.0
1121903.0,1178.0,144674.0,"35-39","F",16.0,1247717.0,222.0,343.4199994,11.0,4.0
1121904.0,1178.0,144674.0,"35-39","F",16.0,146406.0,23.0,33.22999942,1.0,1.0
1121905.0,1178.0,144674.0,"35-39","F",16.0,905699.0,161.0,234.6599982,4.0,1.0
1121906.0,1178.0,144674.0,"35-39","F",16.0,1184580.0,194.0,297.8299981,14.0,3.0
1121907.0,1178.0,144675.0,"35-39","F",18.0,98057.0,20.0,31.00999963,1.0,1.0
1121917.0,1178.0,144676.0,"35-39","F",19.0,238735.0,56.0,84.65999889,4.0,1.0
1121918.0,1178.0,144676.0,"35-39","F",19.0,320657.0,77.0,115.8800026,2.0,0.0
1121925.0,1178.0,144678.0,"35-39","F",21.0,244074.0,57.0,84.51000023,4.0,2.0
1121928.0,1178.0,144678.0,"35-39","F",21.0,39146.0,8.0,13.05999959,1.0,0.0
1121931.0,1178.0,144679.0,"35-39","F",22.0,78468.0,15.0,23.64999962,1.0,0.0
1121933.0,1178.0,144679.0,"35-39","F",22.0,325653.0,63.0,89.35000026,2.0,0.0
1121935.0,1178.0,144679.0,"35-39","F",22.0,66277.0,12.0,17.30000019,1.0,0.0
1121936.0,1178.0,144679.0,"35-39","F",22.0,93002.0,16.0,23.33999968,1.0,0.0
1121944.0,1178.0,144681.0,"35-39","F",24.0,109723.0,27.0,40.9600004,1.0,0.0
1121948.0,1178.0,144681.0,"35-39","F",24.0,118941.0,35.0,50.11000001,4.0,1.0
1121949.0,1178.0,144682.0,"35-39","F",25.0,221576.0,47.0,66.79000068,6.0,1.0
1121953.0,1178.0,144682.0,"35-39","F",25.0,8341.0,1.0,1.639999986,1.0,0.0
1121954.0,1178.0,144682.0,"35-39","F",25.0,120335.0,26.0,36.2299993,2.0,0.0
1121955.0,1178.0,144683.0,"35-39","F",26.0,182098.0,40.0,62.86999989,1.0,1.0
1121956.0,1178.0,144683.0,"35-39","F",26.0,227473.0,52.0,71.58000052,1.0,1.0
1121962.0,1178.0,144684.0,"35-39","F",27.0,1050947.0,230.0,350.5099957,6.0,1.0
1121963.0,1178.0,144684.0,"35-39","F",27.0,720859.0,162.0,213.6899986,13.0,5.0
1121971.0,1178.0,144685.0,"35-39","F",28.0,41111.0,8.0,10.96000016,1.0,0.0
1121973.0,1178.0,144686.0,"35-39","F",29.0,148616.0,25.0,37.39999962,6.0,4.0
1121976.0,1178.0,144686.0,"35-39","F",29.0,707260.0,135.0,210.8200028,13.0,6.0
1121977.0,1178.0,144686.0,"35-39","F",29.0,139596.0,26.0,42.41000032,1.0,1.0
1121983.0,1178.0,144687.0,"35-39","F",30.0,105399.0,22.0,33.19999933,2.0,0.0
1121994.0,1178.0,144689.0,"35-39","F",32.0,222378.0,50.0,72.91000104,1.0,0.0
1122003.0,1178.0,144691.0,"35-39","F",63.0,975792.0,210.0,293.8800011,10.0,4.0
1122004.0,1178.0,144691.0,"35-39","F",63.0,579150.0,125.0,167.0499997,5.0,1.0
1122005.0,1178.0,144691.0,"35-39","F",63.0,449588.0,81.0,123.800001,5.0,2.0
1122006.0,1178.0,144691.0,"35-39","F",63.0,318157.0,56.0,85.70000196,3.0,0.0
1122007.0,1178.0,144691.0,"35-39","F",63.0,196967.0,43.0,65.17999971,2.0,1.0
1122011.0,1178.0,144692.0,"35-39","F",64.0,158298.0,37.0,46.43000007,4.0,1.0
1122012.0,1178.0,144692.0,"35-39","F",64.0,222739.0,55.0,68.55999959,5.0,2.0
1122022.0,1178.0,144694.0,"35-39","F",2.0,20780.0,5.0,8.189999938,1.0,0.0
1122027.0,1178.0,144695.0,"35-39","F",7.0,128616.0,33.0,48.54999948,2.0,0.0
1122039.0,1178.0,144697.0,"40-44","F",10.0,258954.0,61.0,82.27999902,1.0,0.0
1122040.0,1178.0,144697.0,"40-44","F",10.0,205289.0,48.0,71.53000104,3.0,0.0
1122041.0,1178.0,144697.0,"40-44","F",10.0,611601.0,138.0,191.419996,8.0,3.0
1122043.0,1178.0,144697.0,"40-44","F",10.0,947657.0,233.0,321.8700004,8.0,4.0
1122044.0,1178.0,144697.0,"40-44","F",10.0,233043.0,49.0,65.03000033,2.0,0.0
1122047.0,1178.0,144698.0,"40-44","F",15.0,582725.0,142.0,194.8099988,9.0,2.0
1122052.0,1178.0,144699.0,"40-44","F",16.0,265038.0,51.0,78.45999932,2.0,1.0
1122054.0,1178.0,144699.0,"40-44","F",16.0,222273.0,39.0,53.62999868,6.0,1.0
1122055.0,1178.0,144699.0,"40-44","F",16.0,797234.0,170.0,243.7699978,4.0,1.0
1122056.0,1178.0,144699.0,"40-44","F",16.0,925555.0,182.0,262.8899981,4.0,2.0
1122058.0,1178.0,144700.0,"40-44","F",18.0,22210.0,3.0,4.050000191,1.0,1.0
1122075.0,1178.0,144703.0,"40-44","F",21.0,46391.0,11.0,16.40999985,3.0,1.0
1122078.0,1178.0,144703.0,"40-44","F",21.0,190477.0,42.0,66.38999987,1.0,0.0
1122079.0,1178.0,144703.0,"40-44","F",21.0,25382.0,7.0,9.609999895,1.0,0.0
1122085.0,1178.0,144704.0,"40-44","F",22.0,65726.0,17.0,22.12000012,2.0,0.0
1122089.0,1178.0,144705.0,"40-44","F",23.0,195220.0,51.0,78.06000042,1.0,0.0
1122092.0,1178.0,144705.0,"40-44","F",23.0,107501.0,27.0,40.87999928,2.0,2.0
1122101.0,1178.0,144707.0,"40-44","F",25.0,197772.0,63.0,88.21000016,7.0,2.0
1122102.0,1178.0,144707.0,"40-44","F",25.0,138154.0,35.0,48.93999863,1.0,0.0
1122103.0,1178.0,144707.0,"40-44","F",25.0,270124.0,69.0,95.84999895,2.0,0.0
1122105.0,1178.0,144708.0,"40-44","F",26.0,303971.0,77.0,106.9299998,11.0,6.0
1122107.0,1178.0,144708.0,"40-44","F",26.0,682046.0,183.0,254.419997,4.0,2.0
1122109.0,1178.0,144708.0,"40-44","F",26.0,328365.0,83.0,117.3400005,2.0,1.0
1122112.0,1178.0,144709.0,"40-44","F",27.0,1083259.0,276.0,390.2599992,11.0,0.0
1122113.0,1178.0,144709.0,"40-44","F",27.0,913929.0,245.0,340.4099993,7.0,2.0
1122118.0,1178.0,144710.0,"40-44","F",28.0,101586.0,24.0,33.47000039,2.0,1.0
1122120.0,1178.0,144710.0,"40-44","F",28.0,181053.0,46.0,66.27999985,3.0,1.0
1122121.0,1178.0,144710.0,"40-44","F",28.0,133419.0,35.0,48.18000007,2.0,1.0
1122125.0,1178.0,144711.0,"40-44","F",29.0,489573.0,113.0,156.1199993,3.0,2.0
1122127.0,1178.0,144711.0,"40-44","F",29.0,822023.0,194.0,288.3300035,6.0,0.0
1122131.0,1178.0,144712.0,"40-44","F",30.0,93176.0,29.0,40.37000024,1.0,1.0
1122138.0,1178.0,144713.0,"40-44","F",31.0,47229.0,13.0,19.27999985,1.0,0.0
1122139.0,1178.0,144713.0,"40-44","F",31.0,92263.0,24.0,34.03000015,1.0,0.0
1122140.0,1178.0,144713.0,"40-44","F",31.0,81551.0,21.0,29.67000008,1.0,0.0
1122145.0,1178.0,144714.0,"40-44","F",32.0,141037.0,32.0,47.78999913,3.0,0.0
1122146.0,1178.0,144714.0,"40-44","F",32.0,319501.0,79.0,111.6500003,0.0,0.0
1122149.0,1178.0,144715.0,"40-44","F",36.0,72741.0,19.0,24.33000016,2.0,0.0
1122154.0,1178.0,144716.0,"40-44","F",63.0,597419.0,135.0,188.5100002,2.0,1.0
1122157.0,1178.0,144716.0,"40-44","F",63.0,98768.0,21.0,33.14000034,1.0,1.0
1122160.0,1178.0,144717.0,"40-44","F",64.0,173165.0,41.0,59.85000026,1.0,0.0
1122165.0,1178.0,144718.0,"40-44","F",65.0,55823.0,13.0,21.10999966,1.0,1.0
1122166.0,1178.0,144718.0,"40-44","F",65.0,118451.0,28.0,38.35000062,4.0,1.0
1122176.0,1178.0,144719.0,"40-44","F",2.0,74424.0,22.0,30.84000027,1.0,1.0
1122177.0,1178.0,144720.0,"40-44","F",7.0,47929.0,12.0,14.58999991,1.0,1.0
1122182.0,1178.0,144720.0,"40-44","F",7.0,40801.0,12.0,15.91999972,0.0,0.0
1122183.0,1178.0,144721.0,"40-44","F",66.0,66017.0,17.0,24.22000015,1.0,0.0
1122189.0,1178.0,144722.0,"45-49","F",10.0,725043.0,179.0,238.4000007,5.0,3.0
1122191.0,1178.0,144722.0,"45-49","F",10.0,382776.0,97.0,132.7300007,5.0,1.0
1122192.0,1178.0,144722.0,"45-49","F",10.0,548250.0,137.0,201.6000042,5.0,1.0
1122193.0,1178.0,144722.0,"45-49","F",10.0,1358324.0,346.0,465.0799981,8.0,2.0
1122197.0,1178.0,144723.0,"45-49","F",15.0,662249.0,163.0,234.9399992,2.0,0.0
1122200.0,1178.0,144723.0,"45-49","F",15.0,559554.0,139.0,195.0799994,2.0,0.0
1122201.0,1178.0,144724.0,"45-49","F",16.0,320757.0,68.0,104.6899989,2.0,0.0
1122202.0,1178.0,144724.0,"45-49","F",16.0,906151.0,202.0,295.5499957,1.0,0.0
1122203.0,1178.0,144724.0,"45-49","F",16.0,699314.0,164.0,226.0300014,3.0,0.0
1122204.0,1178.0,144724.0,"45-49","F",16.0,850337.0,198.0,287.690003,3.0,1.0
1122205.0,1178.0,144724.0,"45-49","F",16.0,1015460.0,247.0,315.9000051,9.0,2.0
1122209.0,1178.0,144725.0,"45-49","F",18.0,890295.0,227.0,332.9899989,1.0,0.0
1122210.0,1178.0,144725.0,"45-49","F",18.0,791817.0,194.0,282.490001,4.0,2.0
1122211.0,1178.0,144725.0,"45-49","F",18.0,317601.0,76.0,115.6600008,1.0,0.0
1122212.0,1178.0,144725.0,"45-49","F",18.0,685211.0,164.0,247.3200026,4.0,3.0
1122213.0,1178.0,144726.0,"45-49","F",19.0,32781.0,7.0,11.20000017,2.0,2.0
1122216.0,1178.0,144726.0,"45-49","F",19.0,76785.0,19.0,25.45999998,3.0,0.0
1122217.0,1178.0,144726.0,"45-49","F",19.0,719083.0,206.0,299.5299983,12.0,5.0
1122223.0,1178.0,144727.0,"45-49","F",20.0,368480.0,107.0,140.4200011,5.0,4.0
1122224.0,1178.0,144727.0,"45-49","F",20.0,260945.0,73.0,100.8800011,2.0,2.0
1122225.0,1178.0,144728.0,"45-49","F",21.0,40998.0,10.0,13.35000038,1.0,0.0
1122227.0,1178.0,144728.0,"45-49","F",21.0,183293.0,53.0,73.74999964,2.0,1.0
1122232.0,1178.0,144729.0,"45-49","F",22.0,221561.0,55.0,76.75999916,1.0,0.0
1122233.0,1178.0,144729.0,"45-49","F",22.0,436943.0,109.0,145.8199974,1.0,1.0
1122240.0,1178.0,144730.0,"45-49","F",23.0,284488.0,90.0,125.2700011,1.0,1.0
1122244.0,1178.0,144731.0,"45-49","F",24.0,85083.0,32.0,38.62999976,1.0,1.0
1122246.0,1178.0,144731.0,"45-49","F",24.0,14167.0,5.0,7.139999986,1.0,0.0
1122249.0,1178.0,144732.0,"45-49","F",25.0,300637.0,84.0,116.9899981,2.0,0.0
1122253.0,1178.0,144732.0,"45-49","F",25.0,449921.0,129.0,175.9700005,5.0,1.0
1122254.0,1178.0,144732.0,"45-49","F",25.0,282899.0,71.0,105.6600007,1.0,0.0
1122257.0,1178.0,144733.0,"45-49","F",26.0,669671.0,186.0,259.1799988,4.0,1.0
1122258.0,1178.0,144733.0,"45-49","F",26.0,108655.0,28.0,46.92000186,1.0,0.0
1122260.0,1178.0,144733.0,"45-49","F",26.0,536248.0,146.0,187.7399978,3.0,0.0
1122262.0,1178.0,144734.0,"45-49","F",27.0,1055017.0,265.0,380.6599952,16.0,2.0
1122265.0,1178.0,144734.0,"45-49","F",27.0,1428421.0,367.0,541.7000023,10.0,0.0
1122266.0,1178.0,144734.0,"45-49","F",27.0,1088027.0,272.0,409.5600026,9.0,4.0
1122267.0,1178.0,144735.0,"45-49","F",28.0,288517.0,78.0,102.3900002,3.0,0.0
1122268.0,1178.0,144735.0,"45-49","F",28.0,202231.0,53.0,67.13000107,3.0,1.0
1122270.0,1178.0,144735.0,"45-49","F",28.0,73222.0,16.0,22.86000025,1.0,0.0
1122271.0,1178.0,144735.0,"45-49","F",28.0,348542.0,96.0,134.889999,2.0,0.0
1122273.0,1178.0,144736.0,"45-49","F",29.0,1097966.0,266.0,369.069997,16.0,8.0
1122274.0,1178.0,144736.0,"45-49","F",29.0,526923.0,138.0,198.0899972,2.0,1.0
1122276.0,1178.0,144736.0,"45-49","F",29.0,264386.0,66.0,91.00000054,4.0,1.0
1122277.0,1178.0,144736.0,"45-49","F",29.0,854940.0,227.0,297.9100007,8.0,3.0
1122279.0,1178.0,144737.0,"45-49","F",30.0,113567.0,34.0,50.29000044,3.0,0.0
1122282.0,1178.0,144737.0,"45-49","F",30.0,22859.0,6.0,9.419999838,1.0,0.0
1122288.0,1178.0,144738.0,"45-49","F",31.0,51754.0,13.0,20.51999998,1.0,0.0
1122290.0,1178.0,144738.0,"45-49","F",31.0,104347.0,28.0,38.13999993,4.0,3.0
1122303.0,1178.0,144741.0,"45-49","F",63.0,391998.0,97.0,142.0500025,3.0,1.0
1122304.0,1178.0,144741.0,"45-49","F",63.0,1111156.0,282.0,402.3000026,5.0,0.0
1122308.0,1178.0,144741.0,"45-49","F",63.0,427772.0,117.0,159.299999,3.0,1.0
1122310.0,1178.0,144742.0,"45-49","F",64.0,536457.0,136.0,193.6599991,2.0,1.0
1122311.0,1178.0,144742.0,"45-49","F",64.0,179894.0,43.0,66.83999872,2.0,0.0
1122312.0,1178.0,144742.0,"45-49","F",64.0,479882.0,131.0,178.6700007,6.0,0.0
1122313.0,1178.0,144742.0,"45-49","F",64.0,358261.0,91.0,130.3600011,1.0,0.0
1122316.0,1178.0,144743.0,"45-49","F",65.0,346688.0,88.0,114.8599998,2.0,0.0
1314296.0,1178.0,179863.0,"30-34","M",100.0,33445.0,2.0,3.199999928,1.0,0.0
1314297.0,1178.0,179864.0,"30-34","M",101.0,72228.0,5.0,7.529999852,4.0,4.0
1314298.0,1178.0,179865.0,"30-34","M",102.0,49699.0,2.0,2.690000057,2.0,1.0
1314299.0,1178.0,179866.0,"30-34","M",103.0,189761.0,18.0,27.32999969,4.0,1.0
1314301.0,1178.0,179868.0,"30-34","M",105.0,312524.0,37.0,53.78999972,2.0,0.0
1314303.0,1178.0,179870.0,"30-34","M",107.0,496760.0,42.0,61.00999904,10.0,3.0
1314306.0,1178.0,179873.0,"30-34","M",110.0,310988.0,34.0,46.66999936,11.0,3.0
1314307.0,1178.0,179874.0,"30-34","M",111.0,98606.0,9.0,12.10999984,1.0,0.0
1314308.0,1178.0,179875.0,"30-34","M",112.0,51104.0,2.0,3.199999928,3.0,1.0
1314309.0,1178.0,179876.0,"30-34","M",113.0,276762.0,22.0,32.09000015,5.0,1.0
1314312.0,1178.0,179879.0,"35-39","M",101.0,33534.0,2.0,2.960000038,1.0,1.0
1314313.0,1178.0,179880.0,"35-39","M",102.0,128859.0,16.0,23.69999957,1.0,0.0
1314314.0,1178.0,179881.0,"35-39","M",103.0,92080.0,12.0,16.94000018,3.0,2.0
1314316.0,1178.0,179883.0,"35-39","M",105.0,211882.0,33.0,46.64999926,3.0,1.0
1314318.0,1178.0,179885.0,"35-39","M",107.0,112776.0,9.0,12.67999995,1.0,0.0
1314319.0,1178.0,179886.0,"35-39","M",108.0,145324.0,14.0,19.82000005,2.0,1.0
1314320.0,1178.0,179887.0,"35-39","M",109.0,106492.0,14.0,21.26000023,2.0,0.0
1314321.0,1178.0,179888.0,"35-39","M",110.0,233845.0,30.0,40.73000062,3.0,0.0
1314323.0,1178.0,179890.0,"35-39","M",112.0,155426.0,17.0,25.01000023,3.0,0.0
1314324.0,1178.0,179891.0,"35-39","M",113.0,97540.0,8.0,11.5199995,2.0,1.0
1314325.0,1178.0,179892.0,"35-39","M",114.0,61441.0,5.0,7.700000048,1.0,0.0
1314326.0,1178.0,179893.0,"40-44","M",100.0,76703.0,9.0,12.14999962,3.0,1.0
1314327.0,1178.0,179894.0,"40-44","M",101.0,68619.0,10.0,14.96000034,1.0,0.0
1314330.0,1178.0,179897.0,"40-44","M",104.0,17559.0,1.0,1.49000001,1.0,1.0
1314331.0,1178.0,179898.0,"40-44","M",105.0,137879.0,19.0,28.47000003,2.0,0.0
1314332.0,1178.0,179899.0,"40-44","M",106.0,67710.0,10.0,15.14999998,1.0,0.0
1314333.0,1178.0,179900.0,"40-44","M",107.0,348180.0,41.0,60.22999907,3.0,1.0
1314334.0,1178.0,179901.0,"40-44","M",108.0,146246.0,18.0,28.71999955,3.0,1.0
1314336.0,1178.0,179903.0,"40-44","M",110.0,187236.0,24.0,34.86999965,2.0,2.0
1314337.0,1178.0,179904.0,"40-44","M",111.0,72157.0,9.0,13.50000036,1.0,1.0
1314338.0,1178.0,179905.0,"40-44","M",112.0,91180.0,10.0,13.55999994,1.0,0.0
1314339.0,1178.0,179906.0,"40-44","M",113.0,86293.0,6.0,9.259999871,1.0,1.0
1314341.0,1178.0,179908.0,"45-49","M",100.0,101410.0,12.0,17.94000006,4.0,0.0
1314343.0,1178.0,179910.0,"45-49","M",102.0,134245.0,18.0,25.75000024,2.0,1.0
1314345.0,1178.0,179912.0,"45-49","M",104.0,125650.0,20.0,30.08000076,4.0,0.0
1314346.0,1178.0,179913.0,"45-49","M",105.0,50406.0,5.0,7.26000011,1.0,1.0
1314348.0,1178.0,179915.0,"45-49","M",107.0,121769.0,13.0,18.41999996,2.0,1.0
1314349.0,1178.0,179916.0,"45-49","M",108.0,267106.0,34.0,50.5,4.0,1.0
1314350.0,1178.0,179917.0,"45-49","M",109.0,365539.0,57.0,82.13999915,5.0,2.0
1314351.0,1178.0,179918.0,"45-49","M",110.0,188758.0,25.0,36.60000038,2.0,1.0
1314353.0,1178.0,179920.0,"45-49","M",112.0,108426.0,13.0,19.58000016,1.0,0.0
1314354.0,1178.0,179921.0,"45-49","M",113.0,138525.0,9.0,13.65000045,3.0,0.0
1314355.0,1178.0,179922.0,"45-49","M",114.0,150858.0,21.0,30.26000011,1.0,0.0
1314357.0,1178.0,179924.0,"30-34","F",101.0,524306.0,81.0,113.6800029,10.0,4.0
1314358.0,1178.0,179925.0,"30-34","F",102.0,104496.0,9.0,11.42999983,3.0,2.0
1314359.0,1178.0,179926.0,"30-34","F",103.0,452519.0,68.0,99.52000237,7.0,2.0
1314360.0,1178.0,179927.0,"30-34","F",104.0,442919.0,76.0,110.7800021,21.0,2.0
1314361.0,1178.0,179928.0,"30-34","F",105.0,596831.0,86.0,120.8799992,11.0,0.0
1314362.0,1178.0,179929.0,"30-34","F",106.0,173912.0,26.0,35.54000032,2.0,1.0
1314363.0,1178.0,179930.0,"30-34","F",107.0,780967.0,86.0,119.6400018,20.0,4.0
1314364.0,1178.0,179931.0,"30-34","F",108.0,132124.0,8.0,11.18999994,4.0,0.0
1314365.0,1178.0,179932.0,"30-34","F",109.0,623137.0,100.0,138.9200006,12.0,1.0
1314366.0,1178.0,179933.0,"30-34","F",110.0,99020.0,10.0,14.48000044,4.0,1.0
1314367.0,1178.0,179934.0,"30-34","F",111.0,665817.0,117.0,163.8000002,23.0,9.0
1314368.0,1178.0,179935.0,"30-34","F",112.0,699232.0,80.0,111.9899995,12.0,3.0
1314371.0,1178.0,179938.0,"35-39","F",100.0,72982.0,11.0,15.04999995,1.0,0.0
1314372.0,1178.0,179939.0,"35-39","F",101.0,975884.0,167.0,237.3199975,14.0,3.0
1314373.0,1178.0,179940.0,"35-39","F",102.0,245607.0,33.0,47.87999952,3.0,1.0
1314377.0,1178.0,179944.0,"35-39","F",106.0,485369.0,114.0,164.6400015,3.0,0.0
1314378.0,1178.0,179945.0,"35-39","F",107.0,866355.0,139.0,200.8299961,11.0,5.0
1314379.0,1178.0,179946.0,"35-39","F",108.0,502710.0,72.0,105.2199969,8.0,2.0
1314380.0,1178.0,179947.0,"35-39","F",109.0,475184.0,88.0,127.3200028,4.0,1.0
1314381.0,1178.0,179948.0,"35-39","F",110.0,357401.0,47.0,68.67000008,8.0,1.0
1314382.0,1178.0,179949.0,"35-39","F",111.0,99810.0,14.0,20.05000019,2.0,0.0
1314383.0,1178.0,179950.0,"35-39","F",112.0,81569.0,6.0,9.409999967,3.0,1.0
1314384.0,1178.0,179951.0,"35-39","F",113.0,441192.0,53.0,77.59999979,6.0,2.0
1314385.0,1178.0,179952.0,"35-39","F",114.0,90470.0,11.0,16.73000002,1.0,1.0
1314386.0,1178.0,179953.0,"40-44","F",100.0,834243.0,166.0,246.7499975,18.0,7.0
1314387.0,1178.0,179954.0,"40-44","F",101.0,696612.0,152.0,223.1899948,31.0,9.0
1314388.0,1178.0,179955.0,"40-44","F",102.0,329333.0,48.0,67.60999918,1.0,0.0
1314389.0,1178.0,179956.0,"40-44","F",103.0,1114711.0,224.0,319.0000019,6.0,0.0
1314390.0,1178.0,179957.0,"40-44","F",104.0,267316.0,58.0,82.92999887,3.0,0.0
1314391.0,1178.0,179958.0,"40-44","F",105.0,228629.0,38.0,57.0,2.0,0.0
1314392.0,1178.0,179959.0,"40-44","F",106.0,758340.0,159.0,233.110002,13.0,4.0
1314393.0,1178.0,179960.0,"40-44","F",107.0,877535.0,149.0,217.7799966,5.0,2.0
1314394.0,1178.0,179961.0,"40-44","F",108.0,1357386.0,223.0,323.0600071,10.0,1.0
1314395.0,1178.0,179962.0,"40-44","F",109.0,280240.0,61.0,87.99000168,2.0,2.0
1314396.0,1178.0,179963.0,"40-44","F",110.0,419922.0,75.0,105.4500008,3.0,1.0
1314397.0,1178.0,179964.0,"40-44","F",111.0,402975.0,83.0,120.8999977,1.0,0.0
1314398.0,1178.0,179965.0,"40-44","F",112.0,1137635.0,211.0,301.0499992,30.0,10.0
1314400.0,1178.0,179967.0,"40-44","F",114.0,250234.0,40.0,62.31999922,4.0,1.0
1314401.0,1178.0,179968.0,"45-49","F",100.0,904907.0,195.0,279.219995,11.0,1.0
1314402.0,1178.0,179969.0,"45-49","F",101.0,589270.0,107.0,158.0500023,10.0,4.0
1314403.0,1178.0,179970.0,"45-49","F",102.0,168714.0,24.0,36.01000071,2.0,2.0
1314404.0,1178.0,179971.0,"45-49","F",103.0,71982.0,11.0,16.34000051,1.0,0.0
1314405.0,1178.0,179972.0,"45-49","F",104.0,558666.0,110.0,162.6399975,14.0,5.0
1314406.0,1178.0,179973.0,"45-49","F",105.0,1118200.0,235.0,333.7499943,11.0,4.0
1314407.0,1178.0,179974.0,"45-49","F",106.0,107100.0,23.0,33.71000051,1.0,0.0
1314408.0,1178.0,179975.0,"45-49","F",107.0,877769.0,160.0,232.5900005,13.0,4.0
1314409.0,1178.0,179976.0,"45-49","F",108.0,212508.0,33.0,47.69000006,4.0,1.0
1314410.0,1178.0,179977.0,"45-49","F",109.0,1129773.0,252.0,358.189997,13.0,2.0
1314411.0,1178.0,179978.0,"45-49","F",110.0,637549.0,120.0,173.8800035,3.0,0.0
1314412.0,1178.0,179979.0,"45-49","F",111.0,151531.0,28.0,40.28999949,2.0,0.0
1314414.0,1178.0,179981.0,"45-49","F",113.0,790253.0,135.0,198.7100005,8.0,2.0
1314415.0,1178.0,179982.0,"45-49","F",114.0,513161.0,114.0,165.6099987,5.0,2.0
